duration_log_scaled,rate_downloads_total_log_scaled,rate_listened_total_log_scaled,likes_log_scaled,dislikes_log_scaled,playlisted_scaled,favorited_scaled,avgnote_scaled,genres_count,instruments_count,vartags_count,has_genres_pop,has_genres_rock,has_genres_electronic,has_genres_jazz,has_genres_,has_genres_indie,has_genres_folk,has_genres_chillout,has_instruments_,has_instruments_strings,has_instruments_piano,has_instruments_synthesizer,has_instruments_guitar,has_instruments_drums,has_instruments_electricguitar,has_vartags_voice,has_vartags_vocal,has_vartags_acoustic,has_vartags_,has_vartags_neutral,has_vartags_energetic,has_vartags_peaceful,has_vartags_happy,has_vartags_love,has_vartags_upbeat,lang_,lang_de,lang_en,lang_es,lang_fr,lang_id,lang_it,lang_pt,lang_zh,vocalinstrumental_,vocalinstrumental_instrumental,vocalinstrumental_vocal,gender_,gender_female,gender_male,gender_neutral,acousticelectric_,acousticelectric_acoustic,acousticelectric_electric,speed_,speed_high,speed_low,speed_medium,speed_veryhigh,speed_verylow
-0.13032457824019386,-0.1936772152490528,-0.6435071681285868,-0.6853974707187045,-0.59732943765587,-0.5682691222534574,-0.5542095474917286,0.20948032766132743,2,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.33504119949591893,2.344308337843847,1.5372444473093474,1.4609068774344105,1.2939852114315047,-0.5228411059189905,-0.5335967948882427,0.5525295535353988,2,2,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.08481772267547927,0.9215574698065528,1.159775509966049,0.717698334245957,-0.59732943765587,-0.67643106590695,-0.651089484728112,-1.1626651210238161,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.33504119949591893,1.050216456788897,1.1527113808104468,0.8384110615470495,-0.59732943765587,-0.6302819699481265,-0.6078027042607917,0.20948032766132743,1,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.08481772267547927,0.7656856941700233,0.807105221997916,0.2956195105774615,-0.59732943765587,-0.7059953305055713,-0.6696409620712492,0.20948032766132743,1,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.3513225673981673,0.6850576653356126,0.677284355985966,0.49241948630185417,0.5959572478189147,-0.6785943047800198,-0.6469669342074148,0.20948032766132743,2,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.5705608878330695,-0.35289896089412937,-0.8684481674011371,-0.14260591974911638,-0.59732943765587,-0.700947773135075,-0.6696409620712492,0.20948032766132743,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.786606373837018,1.9359588859724541,1.6321172447640864,2.0874664423419906,2.487271896906289,-0.1471586216291927,-0.2037927532324695,0.7607671742212194,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.4339454943984959,-0.4230985375866441,0.021507730211882674,0.032133930175479726,-0.59732943765587,-0.6757099862825934,-0.6418137460565434,-0.8196158951497453,3,1,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
0.6430461685404204,0.8399319605775646,0.31513018191876174,2.438306842236104,2.173396442603052,0.0792603804187852,0.0013041351722144958,0.91698398084394,2,1,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.14563280337400056,1.1170858838444966,1.742361784874347,1.1559237645725349,0.5959572478189147,-0.6317241291968397,-0.626354181603929,-0.4079774060253163,1,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0.8880610379072861,1.3183733210821078,1.7429849204056094,1.509865486060152,2.487271896906289,-0.612254979339211,-0.6212009934530576,0.6382532688955606,1,2,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.4507189963791452,1.6274416249987063,1.3920271304144691,1.9239941634862263,1.7892439332936994,-0.4456855861128324,-0.4830955510097025,0.22784969523850523,3,2,4,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.30271538148511135,2.593222406220135,1.9030290829283272,3.1018111205067846,2.9825306187684837,0.35543387654736974,0.2177380375088157,0.9984369468794366,3,2,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.09991767191851679,-0.5999302909040275,-0.42133269738179624,0.8384110615470495,-0.59732943765587,-0.47092337296531395,-0.43568622002168506,0.9298476836290785,2,2,3,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.03992446141005186,0.8397446527088507,0.4839269940155456,2.203300134053832,1.2939852114315047,-0.1637434529893949,-0.19863956508159805,0.40243586943840354,2,2,3,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.9001241790687159,0.08899521483517603,-0.3365176350788852,1.3812026125166377,1.2939852114315047,-0.5076984338075015,-0.5397806206692884,0.7240284390668638,3,2,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.5705608878330695,0.15767336805507526,-0.24377761845634735,0.8924381841705531,1.7892439332936994,-0.6800364640287331,-0.6644877739203777,0.5525295535353988,3,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.19198436078714862,-0.15785515755505522,0.20622664021521644,0.032133930175479726,-0.59732943765587,-0.19907635458286915,-0.37384796221122757,0.20948032766132743,1,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.5819521039629474,-0.6907999619917576,-0.2095684821979233,-0.3678847676932192,-0.59732943765587,-0.4298218343769868,-0.47485044996830816,0.20948032766132743,2,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.27070039346041863,-0.25965215553610993,0.8522377219267904,0.8384110615470495,0.5959572478189147,-0.24306221166862282,-0.22028295531525816,0.5953914112154797,3,1,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.6065244155020784,-0.05238811670248439,-0.2860131939045117,1.6203416927097252,-0.59732943765587,-0.5336573002843397,-0.5119534046545826,0.20948032766132743,2,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.39164127306076985,-0.6849013506606918,-0.6920654658111204,-1.2281890216882927,-0.59732943765587,-0.5091405930562147,-0.5109227670244083,-0.47656666927567437,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.2720044589436954,-0.78329963795227,-0.5061346925405973,-0.14260591974911638,-0.59732943765587,-0.4766920099601669,-0.47278917470795956,-1.848712117960818,2,1,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.7312665995876065,1.341781695477591,1.1864842489566239,2.0874664423419906,2.487271896906289,-0.489671443198586,-0.5232904185864998,0.5310728972897877,3,1,4,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
-1.223241346390899,-1.070024429686033,0.088408615421942,-1.2281890216882927,-0.59732943765587,-0.6620094734198176,-0.6541813976186348,-1.848712117960818,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.2584421872328951,1.2613942316342728,0.19436607285114693,1.7867948761121957,0.5959572478189147,-0.34617659795161915,-0.339836920415476,1.161960336684116,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
-0.1764620338323079,0.7009645314616101,-0.24240251998726492,2.507651473844877,2.173396442603052,-0.3072382982363618,-0.3047952409895501,0.9813024947696319,2,1,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0.4690757654708058,0.5403253616752485,0.15751248279433333,0.2956195105774615,0.5959572478189147,0.5169557124032521,0.0724181316542406,0.20948032766132743,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.30271538148511135,1.601859303455539,1.474952965769417,1.5332428244141267,2.487271896906289,-0.5999966257251486,-0.5954350526987002,0.5953914112154797,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
1.1580251381114057,-0.6127092560088576,-0.7113634172625958,-0.6853974707187045,-0.59732943765587,-0.667057030790314,-0.6294460944944519,-0.04779372804144075,2,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.1764620338323079,-0.1665854994541163,-0.9422392453880464,-1.2281890216882927,-0.59732943765587,-0.6872472602722992,-0.6490282094677634,-0.04779372804144075,2,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0.49449217210924046,0.5631695089418038,-0.016921565333854652,-0.14260591974911638,-0.59732943765587,-0.4428012676154059,-0.45320705973464803,0.4667543833640956,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0.10549310822669833,0.7230768566430713,0.12903244652787565,1.698715315542123,2.173396442603052,-0.4839028062037331,-0.5140146799149312,0.40243586943840354,2,1,3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
1.7198176897819166,-0.5741635339799354,0.5058067724304469,-0.14260591974911638,-0.59732943765587,-0.7290698784849831,-0.6861311641540379,0.20948032766132743,2,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1.0095500181395627,0.20031027083988034,0.6122846612088207,-0.6853974707187045,-0.59732943765587,-0.6158603774609941,-0.5799754882460859,0.20948032766132743,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0.9986869315003871,-1.20836086707748,-0.340804988753176,-0.6853974707187045,-0.59732943765587,-0.7398860728503324,-0.6974681780859551,0.20948032766132743,3,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1.8906004113238155,-0.5954305599360137,-0.19566752725561778,-0.6853974707187045,-0.59732943765587,-0.7153693656222073,-0.6789167007428178,0.5525295535353988,3,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
-0.11508641387845568,0.1220800581165103,1.6558133031010664,1.035211037271442,-0.59732943765587,-0.5177935485484941,-0.5057695788735369,0.20948032766132743,2,2,4,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0.06253079470510435,1.4380380656318943,1.4261187844374232,2.173369764330833,1.2939852114315047,-0.35050307569775885,-0.37384796221122757,0.7240284390668638,2,2,3,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.3841261145297274,0.8004611020032391,0.8524000782529962,0.032133930175479726,0.5959572478189147,-0.6483089605570419,-0.6212009934530576,0.20948032766132743,2,2,4,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.6948778974834201,0.5789034234695035,0.16721561027725335,1.4352297351401413,1.7892439332936994,-0.5689902018778139,-0.5758529377253887,0.31238994994243435,3,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-2.5626640856501544,1.8708682762424096,0.5295628091845471,2.3780399839784288,2.9825306187684837,-0.3692511459310309,-0.3975526277052363,0.03798144212986197,3,1,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
2.2827629273221275,0.02111821564647094,1.169585138029044,-0.3678847676932192,-0.59732943765587,-0.4810184877063066,-0.43877813291220796,0.20948032766132743,3,2,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0.13382973119152725,-1.0818363100759096,-2.2980528336528026,-1.2281890216882927,-0.59732943765587,0.4946022440481969,0.8763154831901879,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0.18978958796463574,1.326857371744359,0.5095658806879244,1.735144334004255,0.5959572478189147,-0.5401470169035493,-0.5645159237934715,0.20948032766132743,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.7496111809874089,-1.2725482296189854,-2.719614149037512,-1.2281890216882927,-0.59732943765587,0.48378604968284766,0.8711622950393164,-0.8196158951497453,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.4507189963791452,-1.1079809717271536,-2.8780634334589115,-1.2281890216882927,-0.59732943765587,0.4895546866777006,0.8814686713410593,-0.8196158951497453,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0.41765338272023067,-1.4697932013017567,-2.993542846002054,-0.3678847676932192,-0.59732943765587,0.46431689982521895,0.866009106888445,-2.3632602293663543,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.6056089283119829,-0.7610631441266055,-0.6561006785241683,0.49241948630185417,0.5959572478189147,-0.4882292839498728,-0.4872181015303996,0.5525295535353988,3,2,2,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
-1.8260482606534802,-1.3164898784704289,-3.24518555830295,-1.2281890216882927,-0.59732943765587,0.45854826283036604,0.858794643477225,-3.9069045635829633,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.8772728571914878,-1.1905195519767569,-3.3310029541082296,-1.2281890216882927,-0.59732943765587,0.44701098884066015,0.8577640058470507,-0.8196158951497453,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.6410298272813199,-1.2544857167075278,-3.0191131811632532,-1.2281890216882927,-0.59732943765587,0.4614325813277925,0.8608559187375735,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-1.5342236505550115,-1.146065522039355,-2.7103437175162806,-1.2281890216882927,-0.59732943765587,0.4693644571957153,0.866009106888445,-3.9069045635829633,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-3.039123081386404,-1.7077151228424094,-3.26947254548558,-0.6853974707187045,-0.59732943765587,0.45854826283036604,0.8629171939979221,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
0.2720044589436954,-1.019156209202359,-3.024080987431775,-1.2281890216882927,-0.59732943765587,0.473690934941855,0.8711622950393164,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.419795443891511,-1.6488088070378937,-3.4706432264333666,-1.2281890216882927,-0.59732943765587,0.4535007054598697,0.8608559187375735,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.078005039954856,-1.6712143435165552,-3.3753456252308953,-1.2281890216882927,-0.59732943765587,0.4592693424547227,0.8639478316280964,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.3529798284499193,-1.714890111840257,-3.5335136106434075,-1.2281890216882927,-0.59732943765587,0.45422178508422634,0.8608559187375735,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
0.1758875506429089,-1.5595539658860054,-3.333640476063764,-0.6853974707187045,-0.59732943765587,0.4621536609521491,0.8629171939979221,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.557588891013275,-1.3360019205439182,-3.3945789625115657,-1.2281890216882927,-0.59732943765587,0.45854826283036604,0.8598252811073992,-3.9069045635829633,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
